RegionName,State,avg_2024,avg_2025
El Monte,CA,2506.727890858798,2540.2720163951662
North Charleston,SC,1648.8412281554026,1689.291352866517
West Covina,CA,2580.8486093843735,2640.1257711304174
Pompano Beach,FL,2307.680207735358,2323.5536225897604
San Leandro,CA,2394.2129236349006,2426.86765705798
Vacaville,CA,2598.683511866876,2640.6766358268333
High Point,NC,1466.1120633217424,1514.0866863820615
Saint Charles,MO,1405.1380302879695,1449.0810127246568
Winter Haven,FL,1801.4139584981965,1817.7080475591129
Grand Junction,CO,1587.6101878955305,1645.9916623204826
Miami Gardens,FL,2703.2873452181725,2745.8286610345504
Centennial,CO,2172.711703442113,2186.8872142832147
Jacksonville,NC,1320.6597661890155,1374.476592946558
Menifee,CA,2894.9963196508756,2940.5264548117807
Hesperia,CA,2154.7137838303574,2256.9137966209764
Bothell,WA,2473.0392858222517,2533.639919377172
San Mateo,CA,3380.5055048969984,3563.5101134114893
Douglasville,GA,1870.201815883769,1912.5724081023259
McDonough,GA,1871.6908000480582,1915.715868842046
Green Bay,WI,971.5572516326521,1017.7597389204576
Lynnwood,WA,2145.1076081742726,2169.8330418091714
Springfield,VA,2885.241736320873,2975.4714968635226
Dearborn,MI,1618.3142255415507,1671.8151701010934
Madera,CA,2027.856517010012,2077.3508315505724
Greenville,NC,1441.315741849975,1473.554304413472
Burbank,CA,2801.236654088778,2877.202226004417
Baytown,TX,1444.9661942005243,1483.4573572236882
Davie,FL,2334.6488490521574,2365.7385186397782
Auburn,WA,1987.8169767491627,2053.845444347615
Edison,NJ,2663.6338589326483,2740.655578954525
West Chester,PA,1983.7822297287837,2067.9464631323935
Greeley,CO,1467.9334686534014,1503.7169173954844
Peoria,IL,1141.061654664973,1210.8100852830164
Merced,CA,1862.7916017712025,1941.3112473108556
Rockville,MD,2397.95856289866,2432.571822187432
Longmont,CO,1921.6972208924208,1925.8103875663808
Sandy Springs,GA,1677.109208439557,1696.162908599539
Missouri City,TX,2101.4582077056616,2148.1086035566973
Gaithersburg,MD,2195.254120839127,2234.387589279074
Chapel Hill,NC,1672.330637709918,1709.0741264430546
Woodstock,GA,2096.898704907397,2119.0133066270782
Daly City,CA,2528.631848343119,2582.7625534431622
Jurupa Valley,CA,2717.405869049375,2810.542091762203
Idaho Falls,ID,1321.6844682966566,1344.6369711670413
Rio Rancho,NM,1837.4392002928425,1904.2504574322138
Apopka,FL,2182.5540046606366,2243.2369407692377
Davenport,IA,967.2728915213141,978.9156092560822
Lithonia,GA,1681.8292421783656,1720.659132073512
Jackson,MI,1010.8599968000271,1059.4068354765643
Brockton,MA,2015.2593403809994,2192.862640449679
Wichita Falls,TX,1209.5886092632845,1245.9573948509599
Longview,TX,1185.168157496373,1233.7718526787612
Norwalk,CA,2645.2185570158763,2732.126536616315
Plainfield,IL,2522.564600357692,2706.3339796588843
Parker,CO,2358.20322540445,2380.130433301812
Rialto,CA,2717.62216902708,2831.052231476036
Roswell,GA,1706.998904359588,1720.7540908289802
Bryan,TX,1356.2831234906525,1411.1430545780945
Lafayette,IN,1228.9176039576444,1267.6636484160992
Midlothian,VA,1879.5245200594575,1939.2848406148444
Georgetown,TX,1714.000923433945,1700.2203481482545
Federal Way,WA,1904.9881058357971,1928.4574453170173
Anderson,SC,1225.883022066135,1244.2410332494308
Elkhart,IN,961.3753332685219,1001.1607070613052
Clinton Township,MI,1212.7221407797488,1254.2386302903678
Lawrence,KS,1218.964863869581,1285.6178094535828
Fayetteville,AR,1514.7132428736977,1583.8300974274925
Gastonia,NC,1536.6006785197587,1592.895264261926
Redmond,WA,2494.510165396312,2520.3205777237226
Springfield,OH,985.467359594851,1040.4725094936293
Allen,TX,1836.1323833723745,1843.2446077213574
Columbia,MD,2141.9286254428703,2170.9084672411404
Kennewick,WA,1643.2947011408867,1696.4958453297381
Acworth,GA,2006.2154688415822,2022.341999476696
Lawton,OK,1015.9415971995135,1048.693896730536
Champaign,IL,1252.513812781686,1303.1437213406007
Clermont,FL,2165.330262727282,2195.5078417992936
Lynchburg,VA,1326.6858350426123,1359.5141208730242
Sandy,UT,1755.6895316721,1800.2463867977604
Redwood City,CA,3596.6569404514717,3758.5667484351034
Fishers,IN,1934.9394120425948,1991.3403662147066
Carmel,IN,1742.6115374792232,1796.9597051889054
Medford,OR,1644.4634509968816,1701.292852201385
Livermore,CA,3126.9141686469284,3204.173010234727
Canton,GA,2132.329845558519,2161.326125146751
Tomball,TX,1921.3540184796318,1939.482724461452
Fort Mill,SC,1755.161712279804,1782.9311969176538
Lees Summit,MO,1600.4240837647885,1675.380284184574
Lynn,MA,2345.300815035759,2439.823114564476
Canton,MI,1735.6749871169739,1785.5420352771562
Santa Cruz,CA,3461.852245501162,3571.037953217795
Portsmouth,VA,1504.947646991787,1589.539818031225
Kenosha,WI,1526.4494104912092,1600.9498097838718
Scranton,PA,1213.3289817942723,1242.8375913936768
New Bedford,MA,1524.8495658828406,1634.218391958329
Covington,GA,1819.1238126306255,1846.2576439988193
Upper Marlboro,MD,2371.4074862506163,2426.1206573912177
Bowie,MD,2336.5807776124857,2375.607496451009
San Marcos,CA,3298.267607166393,3341.543714687179
Napa,CA,2841.1135106070924,2877.22764595246
Williamsburg,VA,1920.2992917293584,1984.8273456063484
Annapolis,MD,2294.6485763714286,2353.035053120544
Highlands Ranch,CO,2593.471211592789,2627.339187967419
San Angelo,TX,1308.0832147295607,1355.7322948935278
Sterling,VA,2616.3326020029117,2726.7988539937464
Pittsburg,CA,2269.2796656325067,2313.870571867641
Chino,CA,3126.1435463296307,3199.3882659466362
Johnson City,TN,1416.1704239086896,1475.7567431786363
Mission Viejo,CA,3168.8090341394313,3219.6792702933108
Missoula,MT,1429.1044595547603,1477.3948819941634
Newnan,GA,1781.279055932442,1784.116112733579
Sunrise,FL,2483.017734815552,2512.7876571496304
Hawthorne,CA,2151.54661895033,2221.1353580393766
Orem,UT,1499.8472321607424,1503.9155100244075
Rapid City,SD,1316.0315988054383,1349.2165479173
Spokane Valley,WA,1467.5818413194463,1510.4969507294181
Livonia,MI,1633.2185736472477,1716.2979216411736
Humble,TX,1675.253182195589,1690.2456630230836
Loveland,CO,1804.8404857530534,1841.555189542918
Cleveland,TN,1411.1978381000617,1448.3661886568811
Indio,CA,2585.7907950770064,2642.745746907648
Simpsonville,SC,1692.4173957174364,1745.1167046198466
Cheyenne,WY,1268.6838518806019,1321.5317812539975
Valdosta,GA,1299.9403593028017,1377.081875264089
Saint George,UT,1748.6305585898801,1787.4084210393391
South Gate,CA,1906.814988245208,1909.6271686394675
Gulfport,MS,1304.4290966735023,1345.3984655874608
Flagstaff,AZ,2137.6010983631445,2189.2213927290672
Ogden,UT,1288.481315657463,1325.4725356885542
Apex,NC,2036.7009463364768,2073.5158644707158
Plantation,FL,2444.2140717969523,2463.0955717735433
Suffolk,VA,1721.5176841868324,1847.6702433299201
Fort Smith,AR,981.8684873476203,1002.6739277683399
Terre Haute,IN,950.3485037097357,997.173462700825
Holland,MI,1605.2530628612822,1653.7974688365682
Port Charlotte,FL,1880.3031735157545,1876.883630526142
Santa Monica,CA,3510.3943036637397,3624.5463544043805
Goodyear,AZ,1877.0962651998725,1889.1893750491488
Lacey,WA,2124.7746011875643,2182.070450350384
Dallas,GA,2045.657883352108,2080.0096723099855
Bismarck,ND,1344.0231685109354,1413.9181048266964
Fort Pierce,FL,2108.2865160175766,2159.080513385566
Manteca,CA,2500.085122628971,2564.505847908561
Florence,SC,1329.5967207638535,1389.289489752365
Glen Burnie,MD,1650.3635122483167,1692.9578120214605
Fall River,MA,1743.6147031579576,1839.2405151930884
Monroe,LA,853.9243449957979,895.9923916562398
Florissant,MO,1483.7425263697417,1545.519327413545
Palm Coast,FL,1980.0921503694847,1999.3565121639717
Albany,GA,940.8028093295653,971.0534285803833
Macomb,MI,2076.591663581568,2115.640612094789
Greenwood,IN,1554.9285260376366,1595.8306055679604
Herndon,VA,2339.9130217721727,2425.3608352180545
Duluth,MN,1273.7492568204427,1340.7520313816458
Westminster,CA,2810.126111341559,2886.9433430014656
Conyers,GA,1784.790524309066,1830.5508596174852
San Tan Valley,AZ,1988.4462006496517,2024.6521993877823
Nashua,NH,2080.8125316656824,2149.085613681994
Appleton,WI,1163.5227784537,1233.196199953388
Leesburg,VA,2269.424028029168,2352.9224113246537
Deltona,FL,1911.9087333967364,1963.8582004704915
Harlingen,TX,1213.925700106134,1230.4380307957406
Ellicott City,MD,2332.340016054474,2383.509158784759
Greer,SC,1640.1526140626536,1689.0449089623403
Muncie,IN,841.9264066832749,898.2544578945127
Waukegan,IL,1536.851703329937,1654.6338131913312
Bloomington,MN,1636.874502624097,1694.0989913025412
Duluth,GA,1678.7148953736933,1675.1396050035532
Sanford,FL,1775.2417741653883,1793.1738239343626
Morgantown,WV,1453.5056623127311,1497.8100019839653
Mount Pleasant,SC,2333.8402190293623,2406.313153856546
Clifton,NJ,2417.595599532276,2537.456296661104
Stafford,VA,2340.7981554902567,2427.662692394859
Newton,MA,3273.5692172708027,3400.7771832845915
Warner Robins,GA,1502.0173756639224,1541.3685244137437
Waldorf,MD,2419.3084515701007,2460.320905284426
Walnut Creek,CA,2777.183448873202,2819.7228989002006
Easton,PA,1801.7932361285739,1846.488626605975
Quincy,MA,2552.008440894137,2632.9668044337413
Saint Cloud,FL,2328.699927639945,2348.871253519925
Jonesboro,AR,1249.933252632174,1296.5091498396089
San Ramon,CA,3028.3126380164754,3067.457502566415
Citrus Heights,CA,1809.0714638310003,1860.0991087593015
Mooresville,NC,1695.3107612735375,1723.3859484896204
Owensboro,KY,1083.193127149889,1154.3173835915386
Brandon,FL,1835.4758052370119,1877.1146112210038
Victoria,TX,1198.846613726505,1253.9784727042093
Charleston,WV,1130.7422127824714,1196.4337916162472
Troy,MI,1789.9934673465605,1838.6934604905823
Lawrence,MA,2327.228609623137,2427.007017983349
Sioux City,IA,1101.964150176676,1172.7329089262755
Norwalk,CT,2547.1198845927147,2657.7615097649355
Poughkeepsie,NY,1783.563166159485,1851.7605195240985
Iowa City,IA,1218.4373882123116,1263.4441932584696
Buckeye,AZ,1992.2135993018803,2036.935323662694
O Fallon,MO,1849.9308540839631,1936.1207083494223
Bloomington,IL,1261.7995033077095,1308.6852500510513
Danbury,CT,2347.609278463044,2431.9900853115823
Rancho Cordova,CA,2303.778849642565,2337.0615700354483
Germantown,MD,2021.2386452765834,2052.291732389779
Newport Beach,CA,3985.8957556641963,4193.816678372786
Mission,TX,1595.5138435819083,1659.1168112610771
Brooklyn Park,MN,1573.567421810578,1639.4102689956208
Pasco,WA,1858.7948018891695,1908.4741653426872
Alpharetta,GA,2110.0364942718566,2144.067936922388
Westland,MI,1231.8645415537853,1279.0756570769813
Avondale,AZ,1773.8781974630267,1769.5605716661817
Cedar Park,TX,1761.1007179778137,1709.59785676004
Cicero,IL,1144.882205337069,1178.8583963295755
Kirkland,WA,2548.8677329391053,2603.7020331139056
Springdale,AR,1476.9336192572644,1553.3206047992978
Eau Claire,WI,962.1598652204808,987.6412847620632
Hattiesburg,MS,1275.9840946094398,1323.1085294285463
Temple,TX,1471.2673624546758,1499.5946342125537
Deerfield Beach,FL,2328.269662142366,2327.252174759396
Apple Valley,CA,1742.3098292458542,1792.4982148291192
Middletown,OH,1205.7713773076418,1244.1039445407216
Valparaiso,IN,1473.8576467504618,1535.3781650544424
Battle Creek,MI,1088.576843871636,1144.3615761007818
Buena Park,CA,2742.7701528653347,2840.580278917179
Snellville,GA,2075.1478928053543,2123.9430901667793
Denham Springs,LA,1397.059595901242,1402.5455196766425
Decatur,IL,995.4181552572845,1055.2089504763753
Covina,CA,2475.4101945545485,2522.92328508324
Watsonville,CA,2988.596834928224,3020.068065443074
Camarillo,CA,2921.972621788888,3030.991568691242
Slidell,LA,1488.0613078396239,1525.6050608935473
Jackson,TN,1301.9383279746623,1382.5487231531774
Farmington Hills,MI,1354.8214396957064,1434.216891393802
Arlington Heights,IL,1845.2136811444732,1952.981032374305
Smyrna,GA,1712.6324560575465,1717.8004391187246
Conway,AR,1361.0124579177395,1405.4905041819914
Wake Forest,NC,1837.285427006378,1869.3441983309785
Mountain View,CA,3818.891247817143,3945.706074590802
Des Plaines,IL,2042.1190753699066,2119.960353377498
Oviedo,FL,2134.4190723301936,2151.1016525015966
Alhambra,CA,2544.677174109594,2619.7515668817778
Evanston,IL,2195.6325619872864,2299.0435953783144
Cranston,RI,1936.0303459863771,2028.9270648308234
Westerville,OH,1613.031895659443,1707.225261674068
Miami Beach,FL,2763.847550386292,2830.556580078715
Maryville,TN,1808.240284903068,1863.704939036136
Houma,LA,1244.9270963527485,1289.6819815821445
Upland,CA,2326.698499566671,2404.5784248694636
Wesley Chapel,FL,2249.3872806180393,2270.137893860095
Kingsport,TN,1300.6105353832363,1347.7451514140357
Carson,CA,2991.0781264044617,3069.8302961366862
Schaumburg,IL,2034.761429586261,2134.365133900149
Lexington,NC,1427.6163178244433,1519.434489432656
Lakewood,CA,2780.6322823131636,3059.565742476828
Salisbury,NC,1175.2520049649127,1226.4616348810519
Sumter,SC,1432.0065301213738,1484.4604017925208
Johns Creek,GA,2488.0247486970484,2504.6606768586166
Noblesville,IN,1666.1420461171883,1726.8536230016002
Turlock,CA,1836.8506944339313,1887.7896849927904
Mechanicsburg,PA,1910.5186462026074,1976.2539208127791
Pharr,TX,1139.380466611398,1157.7295666740984
Tustin,CA,3185.825262990953,3239.9744426985944
Parma,OH,1273.488759448013,1315.0055744380495
Milpitas,CA,3273.144559035934,3324.605771491332
Yuba City,CA,1994.1498882149724,2072.822000159432
Lodi,CA,2126.4291388337897,2207.966946662328
Orange Park,FL,1647.0858163015002,1651.2769415642142
Bethesda,MD,2905.0914131232475,2959.8717183732806
State College,PA,1717.2241284952509,1792.138149204383
Yukon,OK,1572.218749377431,1600.210197694289
Plymouth,MN,1816.5344567341747,1858.9230725239722
Marysville,WA,2477.5371340804127,2547.7760691827016
Lake Forest,CA,3191.9509347284034,3251.855809879434
Brandon,MS,1696.595843989777,1758.098361172235
Porterville,CA,1189.1746629656889,1238.32894109283
Lake Elsinore,CA,2377.4543042239598,2438.5850450935513
Plant City,FL,1932.8412619267672,1954.5970917990326
Hoover,AL,1310.2128593649043,1374.0748320402115
The Villages,FL,2360.9788805479225,2375.2600330363553
Chesterfield,VA,2056.3487671209646,2107.5982584855583
Dalton,GA,1477.265431091547,1504.8780162763203
Rome,GA,1210.4292060631967,1260.9334466960702
Somerville,MA,3194.807488810718,3296.7908060630853
Shelby Township,MI,1489.1066013237225,1573.6936760503556
Folsom,CA,2506.9372051232917,2544.6858993671385
Bellflower,CA,2587.5424665682663,2643.3050223718274
Venice,FL,2331.1353641740775,2313.6025621341573
Layton,UT,1937.287375680675,1964.5735737668438
San Marcos,TX,1492.2641687636017,1438.315345550263
Rogers,AR,1392.2706262352267,1435.0514109660503
Castle Rock,CO,2358.1501731294543,2382.5416872766536
Olympia,WA,1883.2612014785034,1933.9130085307258
Conway,SC,1664.837035137378,1710.5349377627444
Winter Park,FL,1949.3695012131338,1973.325792630935
Tulare,CA,1736.0566685022322,1805.9412298936486
Redlands,CA,2320.839943117416,2366.0286829825686
Bozeman,MT,2155.886907159891,2159.381818294567
Winchester,VA,1691.701246623936,1764.024992777615
Suwanee,GA,1955.1602503246493,1963.2030286674863
Dothan,AL,1211.9924055160795,1274.1310590633168
Glen Allen,VA,1959.5039801138412,2014.0167240875485
Springfield,OR,1653.522475466657,1703.7238519582615
Spring Valley,CA,2517.3281099590254,2595.3214473374
Jupiter,FL,2993.046671652826,3040.653118105247
Madison,AL,1484.2759674248803,1485.2398625965561
Leander,TX,2000.7458901688244,1954.115963524514
La Mesa,CA,2600.167576683488,2663.1497826393133
Racine,WI,1092.5717762934987,1144.5834857466148
Hagerstown,MD,1276.4125924100274,1321.4647683006474
Rochester Hills,MI,1780.1608529253533,1794.3522199536678
Southfield,MI,1494.6494816253878,1532.0996870795461
White Plains,NY,2982.2734334931934,3024.021386049384
Binghamton,NY,1623.5252619268065,1728.2085668396344
Saint Joseph,MO,843.1961755705873,889.8833760537938
Pleasanton,CA,2972.685258381142,3028.6528528544886
Bremerton,WA,1857.750619520201,1927.3690710885444
Buford,GA,2213.069816686797,2249.4568633382264
Milton,FL,1803.8664523178277,1833.6435980647193
New Rochelle,NY,2708.6662988135463,2808.082978453169
Brentwood,CA,3272.651472098332,3300.6133969159373
Pawtucket,RI,1685.41295071309,1771.1318416331653
Hot Springs,AR,1134.922788211246,1178.8251097461352
Land O Lakes,FL,2277.0680660327657,2326.435305433697
Flower Mound,TX,2327.0331111116216,2353.4969778977634
Chino Hills,CA,3059.268502303592,3119.1698517009027
New Britain,CT,1447.5623020691746,1558.097950442787
Cherry Hill,NJ,2209.4941336011493,2226.4986159452224
Ewa Beach,HI,3446.2316957210674,3506.874164602168
Caldwell,ID,1492.846656789794,1523.4140306030713
Gary,IN,1217.9380850664818,1309.6637107739434
Palm Beach Gardens,FL,2741.747259981447,2805.4295447573936
Queen Creek,AZ,2189.298657175524,2218.4789070310126
Petaluma,CA,2817.571818251534,2950.415465991914
Great Falls,MT,1198.713503099054,1252.6169134489962
Woodbury,MN,1957.4558538547553,2044.0025037761482
Warwick,RI,1955.3017803330113,2061.7805858153015
South Jordan,UT,1841.0110474542062,1856.8183947562197
Davis,CA,2343.97081704415,2413.928272496587
North Port,FL,2015.588746195863,2019.3612288970858
Norcross,GA,1575.4401669496256,1601.6669425038601
Lauderhill,FL,2003.009893123385,2037.3143902197544
Aiken,SC,1350.3264851776146,1419.44209115905
Huntington,WV,1021.5527776546093,1068.7588361110363
Columbus,IN,1348.3249817499566,1413.7696688464994
Broomfield,CO,2119.5555882090025,2098.580973735102
Waipahu,HI,2493.331235637723,2616.11203562021
Palm Harbor,FL,1926.41144281305,2009.2076237449392
Mount Vernon,NY,2563.8474064705674,2760.856479042733
Brick,NJ,2777.623110612098,2906.8798131419994
Kokomo,IN,1011.926816728534,1076.8806588850327
Baldwin Park,CA,2657.840687423593,2786.620812351937
Sanford,NC,1821.0350637747317,1836.3180778566602
Traverse City,MI,2037.3958536610464,2102.465197217734
Utica,NY,1350.1973816655013,1378.6944155952879
Lakeville,MN,1884.834729235504,1955.4042363389644
Clayton,NC,1778.9582485941019,1801.3890924558664
Daytona Beach,FL,1587.7569850569816,1603.5548906798372
Wilkes-Barre,PA,1176.7445420745905,1236.9792017454565
Deland,FL,1948.8424027248466,1998.871902292616
Grants Pass,OR,1631.2360080009312,1716.6166009689264
Lebanon,PA,1273.5078146799076,1328.1698501012315
Troy,NY,1341.5020166895063,1400.0090959206545
San Rafael,CA,3097.604424313194,3177.4794613428894
Camden,NJ,1527.786042925766,1656.2616789975561
Bossier City,LA,1353.6866807491608,1394.7854787704794
North Little Rock,AR,1062.6517372301576,1093.9645882329198
Casper,WY,1347.2672369753384,1371.3078381864411
Framingham,MA,2370.7058959429555,2467.8099950129363
Bolingbrook,IL,2370.683732825895,2526.3979314234102
Lilburn,GA,2172.039661445741,2240.5817828054614
West Lafayette,IN,1760.0534637109188,1820.2254667264153
Council Bluffs,IA,1287.9861090876082,1367.6919367447908
Harrisonburg,VA,1661.1596282696746,1751.979870513778
Hendersonville,TN,1588.615442240962,1584.4009732387156
Corvallis,OR,1753.2571524126245,1793.6772396837005
Statesville,NC,1640.7465595242138,1730.2911431899179
Yorba Linda,CA,3921.225319932523,4046.313712795317
Huntersville,NC,1932.339293973945,1987.1754070890506
Auburn,AL,1665.5722792969545,1743.6809344131868
Maple Grove,MN,2030.0510844996004,2100.027944606213
Waterloo,IA,858.5307208112876,886.4259199676412
Hickory,NC,1413.102182826674,1463.9476781561375
Winter Garden,FL,2519.8293541480607,2536.929980742083
Lutz,FL,2033.9241031934678,2058.558410263152
Hanford,CA,1849.071940147808,1920.7262095487117
Lehi,UT,2268.8403198045867,2288.878693028381
Saint Cloud,MN,1221.3433232841678,1277.7998375710113
Palatine,IL,1908.362961573275,1987.3908211232083
Passaic,NJ,1964.6469284706138,2014.2457484616666
Dubuque,IA,968.5743233433114,1010.4133635377494
Huntington Park,CA,,1906.6941479566858
Stockbridge,GA,1530.0663145775527,1584.152319129018
Davenport,FL,2061.7132224735683,2058.638649166104
North Richland Hills,TX,1533.6129616820424,1558.5205495517916
Powder Springs,GA,2049.7590342883145,2118.299777728019
Tamarac,FL,2062.5064061500975,2096.103205971186
Snohomish,WA,2785.90540333927,2869.211789305428
Hammond,IN,1431.0984715853522,1511.1019973665886
Ypsilanti,MI,1468.5993594492547,1517.3708318190013
Centreville,VA,2413.353130634194,2517.748011399794
Waterford,MI,1543.7092014905486,1602.9536126308628
Ames,IA,1105.5472123533364,1144.3389319118996
Lakewood,WA,1709.3650777656878,1757.2687115544777
Blaine,MN,2103.08139678269,2172.992921294165
Mansfield,TX,1708.7684649929797,1726.7554172153027
Redondo Beach,CA,3575.042651269008,3674.196878950469
Palo Alto,CA,3889.9829643767266,4017.3760212690727
